episode,score,target_score,sum_dones,env_done,collision
414,284.1958266262575,35.05595229101684,3,True,False
415,300.620257320012,41.68764812537892,3,True,False
416,-41.420487633015455,19.975556561819616,-2,False,True
417,333.52968216486744,41.519321845129284,3,True,False
418,275.9539650693652,25.976994050237362,3,True,False
419,310.47882400453557,26.377707033285382,3,True,False
420,282.6562302391394,32.18667324349508,3,True,False
421,287.54200225148287,51.197226689427865,3,True,False
422,339.33519728453933,60.69089888593161,3,True,False
423,-37.67265362197027,6.871989762152142,-1,False,True
424,271.1383427815871,24.27405446930803,3,True,False
425,376.428214919889,42.04154561835598,3,True,False
426,177.5719271079278,38.574574274986254,2,False,False
427,327.55728679810267,26.092123625495233,3,True,False
428,298.70148853319523,40.14410740715068,3,True,False
429,309.77480840514136,46.05121617369555,3,True,False
430,280.75391618218026,40.30633064289582,3,True,False
431,292.4745091620966,39.8006283138153,3,True,False
432,270.6169370248309,37.180238403551385,3,True,False
433,285.58707450343104,37.656127647527406,3,True,False
434,278.68718433503113,36.795418005721466,3,True,False
435,287.72064706147586,45.19593475059297,3,True,False
436,270.84893055191657,32.22517043129601,3,True,False
437,-37.16477869609938,35.67446061156752,0,False,True
438,294.08928366965904,31.135873168198728,3,True,False
439,-1.4192462991285737,39.66550307892527,-1,False,True
440,258.66112976436756,28.70156155540387,3,True,False
441,288.1960794563492,17.933883264305706,3,True,False
442,324.3621840211019,54.93254903041677,3,True,False
443,273.1407615638226,34.11546165632038,3,True,False
444,336.9604201464513,41.54499297921835,3,True,False
445,280.04272971210906,34.045455785962794,3,True,False
446,302.45234564554966,41.28566245304297,3,True,False
447,304.2102351360985,40.56464482246326,3,True,False
448,282.92653201972297,43.9423363372556,3,True,False
449,285.1406372253241,42.825575173111865,3,True,False
450,280.67235723032513,33.84127907289887,3,True,False
451,294.9981643202667,17.135544429753416,3,True,False
452,-37.381295144311125,35.841292071611285,-2,False,True
453,294.4642024104848,46.07960240740005,3,True,False
454,325.480140376333,35.44746754656275,3,True,False
455,-70.51492397739726,44.020688967210866,-2,False,True
456,285.88895350063,31.027366198706023,3,True,False
457,274.991097173121,27.152581195265487,3,True,False
458,279.8173900648954,36.348191167678834,3,True,False
459,291.7219767520721,42.64815279383639,3,True,False
460,333.72423546411954,57.912846879543324,3,True,False
461,333.87339478659356,54.28006443552638,3,True,False
462,278.3764827692513,31.405400247012636,3,True,False
463,275.64126863423945,39.44407777984316,3,True,False
464,290.1763699987699,31.80682941050694,3,True,False
465,170.55828023936638,35.581515644348485,1,False,False
466,301.213327776769,43.664152927874056,3,True,False
467,306.0127148656385,29.060053717108495,3,True,False
468,281.7432441528498,38.74974134803882,3,True,False
469,-49.3509760979579,32.16746514053621,-2,False,True
470,271.7829827566197,40.25846396139281,3,True,False
471,6.2042802138103355,30.378278226494402,-1,False,True
472,283.2507145803357,28.621591533726555,3,True,False
473,287.14014759068885,46.113165718280385,3,True,False
474,309.8311000070141,36.01257909961947,3,True,False
475,307.6139603254692,38.17476124261354,3,True,False
476,319.42047955492876,45.12188304266871,3,True,False
477,271.58762080249124,30.060215808791256,3,True,False
478,292.0039635081588,27.09229583839384,3,True,False
479,288.39905959478125,50.45788538373492,3,True,False
480,280.154907697102,43.50684047436524,3,True,False
481,270.647233322247,25.325230607950463,3,True,False
482,274.59508992901806,26.662773162372034,3,True,False
483,263.3802143432562,50.57875566337973,3,True,False
484,308.1626164421423,47.13324774872978,3,True,False
485,273.86431501046263,37.890254223556866,3,True,False
486,319.651330046682,27.52445425539127,3,True,False
487,281.90453142416703,25.89624545507807,3,True,False
488,270.9051347670653,56.928321174690744,3,True,False
489,296.1875905998411,28.536551721239036,3,True,False
490,295.018368929881,25.289141579593377,3,True,False
491,295.3850424793062,48.40401943013927,3,True,False
492,281.940213020498,46.652403198537804,3,True,False
493,284.66919438008426,30.839855210274806,3,True,False
494,286.0367035649198,38.640000326176356,3,True,False
495,340.9679269506987,38.23633169750406,3,True,False
496,273.49768248040743,29.52813705221287,3,True,False
497,-28.254381249244886,21.63102116998246,-1,False,True
498,294.3070512173634,25.032642700808367,3,True,False
499,299.08316525472367,30.990769118078628,3,True,False
500,325.56933013786386,55.21192954110489,3,True,False
501,282.36423805545445,30.2025042100594,3,True,False
502,292.1595088176744,27.17539764158122,3,True,False
503,297.8842071627745,41.300372431715736,3,True,False
504,312.57510290207676,44.92388544030954,3,True,False
505,308.7025718781206,23.84596617789081,3,True,False
506,292.5312094145089,38.615975263855624,3,True,False
507,297.19250726415885,48.55988666365011,3,True,False
508,-21.257503515061423,44.09510246327602,-1,False,True
509,271.18842062204794,30.702122656954774,3,True,False
510,281.40385551427653,31.89527198727424,3,True,False
511,295.8048283893985,29.352606978959855,3,True,False
512,409.0135204839172,68.74027753941849,3,True,False
513,333.21225203026637,38.973622540475034,3,True,False
514,274.774802133597,46.054876845036254,3,True,False
515,318.2354969128495,56.69106538426585,3,True,False
516,271.62985915416346,17.996815166549577,3,True,False
517,271.2819583291153,34.510242314564465,3,True,False
518,-37.073517720486336,21.70927433146849,-1,False,True
519,283.0537555226263,38.5536055084082,3,True,False
520,326.97388366249714,33.50834987268029,3,True,False
521,281.7547707402198,20.75248658648107,3,True,False
522,279.9306018327023,39.95977200205677,3,True,False
523,328.97095057319444,41.17191909353056,3,True,False
524,365.5167549143247,48.72059453946261,3,True,False
525,290.3666367220818,43.71911571037497,3,True,False
526,283.8142040182935,46.37018513010588,3,True,False
527,299.17166428881603,57.04880791290989,3,True,False
528,257.61188687594836,18.524334975354527,3,True,False
529,275.3107301199228,41.744363158786065,3,True,False
530,280.739434977708,38.46195816911964,3,True,False
531,273.9768007427083,25.593721466923974,3,True,False
532,301.2856912940194,36.61365281316635,3,True,False
533,281.3712735994519,30.98210457967756,3,True,False
534,295.3541679539839,33.007439090832,3,True,False
535,299.3362478491163,38.248557139105664,3,True,False
536,406.54164426442617,68.25948320446867,3,True,False
537,335.34879996579537,44.52281744384148,3,True,False
538,272.2698242963584,39.05564098727207,3,True,False
539,-16.44498738905343,40.58996955418274,-1,False,True
540,281.2463110927464,28.87649694424474,3,True,False
541,314.2460485024209,43.331100010079055,3,True,False
542,279.22205811885215,47.42318466518531,3,True,False
543,308.7796698257065,36.58898638326583,3,True,False
544,308.6779546539094,51.28057109577946,3,True,False
545,289.7257888687309,29.223732368359258,3,True,False
546,282.20597441130997,22.226368870657343,3,True,False
547,308.99084651344504,41.61089666446835,3,True,False
548,323.55681691345796,62.65128329317481,3,True,False
549,297.02882615127135,31.050662130273878,3,True,False
550,297.13040410985684,66.99293299965686,3,True,False
551,301.7958458647646,23.38488456815891,3,True,False
552,287.3739876146973,28.383432667885202,3,True,False
553,298.62464550301377,36.438243682217625,3,True,False
554,294.8161273251643,44.51453732262107,3,True,False
555,270.24243031200814,30.511242513935624,3,True,False
556,-36.70450388198444,39.71075944708498,-1,False,True
557,275.2871397057836,30.597907307128434,3,True,False
558,302.9516636774916,41.53601508673039,3,True,False
559,289.41990989300314,45.081507212499986,3,True,False
